user_id,goodreads_book_id
5373,4799
4974,2187
655,19063
22776,4502507
36490,14935
43128,43892
33580,119073
16569,11337
7825,2728527
34927,91477
28018,3478
28095,13330370
47537,13188676
14943,11447921
18291,331319
51062,10836728
10917,12557
27185,19288239
38315,77767
43186,23807
11950,8442457
38617,429138
45673,17571564
29287,2767052
5036,2177236
12312,18404427
50998,13324841
17883,6334
6195,1
19632,21326
25244,4667024
22772,49596
648,2657
12660,93731
36156,6665671
23774,12555
20485,11
8822,58345
16476,15159
6448,18705209
33479,816953
18154,1840511
49635,18594594
9568,45162
26076,3
4886,306654
27141,24213
19779,237209
9181,7081
29819,40496
50582,37793
32658,6952
45601,34
34061,3832
16594,3475268
32335,10799
36392,49041
42165,3228917
6159,3591262
46941,38980
15642,9420
5465,191139
37999,227711
38564,46654
14228,4009
31759,2804776
18910,231604
491,10739
18657,27494
15718,43893
36484,6752378
2166,39988
11107,7604
16228,17802724
40772,1107001
40251,93
31576,186074
10119,5297
5436,7663
47256,16143347
41995,38709
34943,24784
33385,77295
7867,7996
21786,375013
7889,77770
7089,43782
10600,7455
47166,92163
9979,18813642
33198,11989
13184,4667024
8014,1420
37086,2108198
31809,13350
34325,34492
10855,46601
48218,8908
19108,108229
29310,4687
11421,46677
12452,2767052
39792,18131
11940,2153405
3019,18143977
18736,2318271
31083,99561
30480,7728889
27433,5246
6671,359770
38768,59716
52085,206309
20948,6101138
49108,9742
4901,83144
7955,3636
13826,30868
15339,4954833
34978,92364
41993,231804
23598,18335634
38420,7093952
38121,106835
2286,6690798
36909,7604
44762,25893693
41995,15751404
31106,95617
35329,830
25351,1923820
15567,12557
11421,17125
38315,188572
9830,39662
11766,7069
47886,1
5760,17332218
43692,159178
10374,16140036
12855,11605
820,6493208
51346,12296
3348,6327
51665,25666046
4954,1044355
39389,890
18736,4671
43152,20560137
46770,5358
11408,23772
42483,5470
15380,13414446
25957,7933292
19867,682804
40363,33512
11017,7011225
43917,34268
32835,11553
38338,127455
48126,23219
12971,3777732
48731,5344
6982,2998
16231,89656
12023,5805
26911,234724
7740,1845
41776,13503109
11929,13214
28903,3591262
25735,7126
18355,18135
31936,2165
29277,12755792
1644,49436
3497,7763
50952,23602562
7069,4381
52123,3467
52618,7144
43985,17383934
32552,375802
2743,54529
41771,9673436
31481,16286
37786,38210
42136,15745753
18339,3867
14122,22551730
12998,2165
1458,6892870
15939,18667779
49308,16102004
29304,16992
48389,10589
7640,18077769
9700,1885
37865,12070846
27542,6862
10225,1622
26496,30118
23114,425029
49281,764347
30534,19321
36547,16113791
33896,34072
36630,168642
40031,139463
34845,1923820
24436,42933
4168,13641208
880,71252
17747,14995
28696,3412
43091,2767052
4233,4671
1863,5907
10546,250729
10985,17184
17742,51738
27662,7955881
11370,24213
14505,140077
51202,29394
10794,13206760
34677,12938
9656,910863
29198,7959473
4971,7742
20996,5171
45791,13104080
33383,4965
1866,2767052
4984,35476
6602,2122
43540,1
499,6334
9805,22463
31405,5356
31305,22628
43727,136251
8503,13537891
31648,12125
12361,4799
6168,10692
4686,205821
9757,9509289
4901,19101283
3269,370493
18169,34494
47480,24818
44293,332613
1820,11564
4022,17250
14551,6
18798,5203
14422,149572
16087,47281
12434,968
38203,2956
8537,43448
50492,17245
5044,47281
4567,14942
11684,3
7908,662
20573,136251
2620,2199
3097,420297
35146,9118135
9984,1232
27953,28260587
43645,5544
29877,2
11279,68487
2721,402093
36537,80568
26302,13497505
9716,1524173
43373,12868761
41267,7613
10635,431
456,6693
2410,91475
29149,185911
35475,4924862
5629,10569
5668,19691
21844,6319
48161,6148028
5231,18143977
37047,1582996
19573,227443
39477,176839
25526,355697
8640,22896
44951,68783
33330,194373
37147,18405
16636,43641
41219,11301
32240,2526
11927,3
45155,6752378
31745,7244
19434,662
18355,12262741
42301,11093329
30155,7331435
35904,93981
13217,227463
8859,5826
27163,6
36363,8476248
2286,6137154
7069,43927
39369,5094
506,77203
43417,6267237
16566,197084
25611,76237
35738,68520
31520,7800188
19301,285092
6373,370493
17746,85301
5738,7763
12163,22628
18938,7821447
44112,3895
20870,3869
27753,3
10338,2677
4520,29056083
9303,7896527
10397,32370
16274,11899
23126,6280118
41178,292408
25778,30119
9811,3985
4629,13530981
50342,64217
53002,4687
9509,5129
25526,732562
51112,2657
10119,6316171
31459,10626594
19367,4107256
39532,27494
4992,6493208
48218,13638125
39837,10579
16569,693208
19013,45112
7692,138070
37158,16343
32552,32929
10737,17571564
37542,42898
14138,295
26076,85301
37394,25017
40828,5129
1449,7445
8691,3869
41888,61904
7523,1097
29802,49041
6915,7190
29968,16372
3578,1898
7509,10847
46242,7788
27387,607639
32611,21996
19790,14050
7711,9418327
24517,30069
19067,18966819
3497,13526165
31056,136251
35724,16000980
8014,1210754
21523,823411
29802,6969
41813,70535
3431,318742
34579,14497
25518,350
28150,3
16886,16299341
34243,9361589
605,77203
51341,37470
32162,375013
42088,7624
10677,22571612
42865,18687079
18325,598160
41802,17853024
7701,15704001
47278,9416
24434,29579
642,231804
16352,135479
4760,136251
4995,140079
45155,28186
19251,15957
17924,91477
11622,2903736
42109,11505008
36127,43615
10288,3
12851,4407
39378,960
14688,857448
51123,5297
28130,100915
46109,18007564
49996,9160695
22196,45101
27027,6288
29393,408615
18373,5659
14505,20819685
7410,2623
15657,5439
40424,11713
36490,297673
21842,320
5437,8282
13807,6185
37001,96358
16428,8366402
883,11869272
362,4381
49935,91253
14549,68487
11421,429138
49286,64222
41616,7882
33697,6
20045,19670
19862,3609760
23078,11869272
605,4214
53002,24780
22491,603204
40413,2156
6706,5093
9527,14497
30578,7926
5463,233667
1986,46677
17948,104189
8798,227443
50980,27213163
49611,50833
6689,5166
15069,7201913
43068,86525
49815,24422492
8271,10059498
6355,13496
40798,412732
16487,25346
39837,13497
21499,6361871
38355,17671913
20948,3698
14016,29800
24622,5287473
8707,4652
22611,42603
16013,11299
39210,6479259
648,51019
41327,5053547
44369,24213
33557,11713
28150,32929
47772,392297
4816,5306
26332,4898
18353,7445
49298,21787
43701,14201
31868,7763
34355,363752
30559,10692
28894,301082
29833,535441
13381,41899
34120,248704
39960,10572
48632,6
13925,7260188
16417,4983
21740,236093
20650,38709
50750,2429135
50774,1
2585,9712
4089,22232
2347,38743
407,12868761
21975,2493
49941,46654
51090,34084
31284,6479550
52623,6054449
9,14935
32597,28194
32695,136251
42165,227443
15511,511614
13266,29801
45138,6407514
19387,92057
22424,10335308
13716,13188676
23850,117251
39544,139069
22774,22034
42990,13642
43025,11149
9805,414298
21635,24280
7973,16181775
39080,7864437
10013,149267
5506,149267
6857,10611
44597,3
48605,136251
25453,6289283
20918,136251
21028,9375
32979,10644930
19721,4936457
2082,21996
49154,15197
11681,14866
31123,12873
31745,4473
8555,1
33015,21686
25361,8909152
23577,11235712
10762,15818107
5553,4588
15161,131123
17747,228665
4992,5084
26191,6584134
37828,23714544
51866,2767052
17230,6339664
43327,50398
5217,4381
46264,6366437
1513,10805160
16751,135479
40689,59151
47549,16243
131,46292
22994,80660
26800,6493208
29502,10929
17069,60792
24500,801178
15142,6527740
52830,19302
17324,7061
1750,9969571
37357,140082
8273,3473
52243,111180
47239,5
11335,2978
13182,7576115
31111,120230
13334,1421990
52085,50398
20972,5060378
1645,662
15020,14891
22193,14743
6742,8171378
44453,18135
15003,15507958
2433,6834410
38920,15196
47256,29981261
25470,1934
18736,12691
33659,17675462
34681,19063
31759,10059498
35315,2122
14148,5297
883,175675
8646,42986
6994,22463
10660,7144
46025,18143977
1035,3344411
53382,77203
22024,68487
15007,360562
15115,1
52383,58922
40528,46756
45259,2
23538,6148028
35329,7315573
18048,62291
28111,767680
10532,14497
12224,9838
19667,3980
4004,33512
24431,348632
12571,7869
5115,321552
28716,11899
19948,24128
47785,15810910
22537,17332218
6706,2
20423,2956
44930,18812405
31778,92143
35701,480479
39073,99561
40251,14935
10656,33926
2451,40331
6499,407429
4432,18209454
46242,3685
9663,231804
25604,13496
51123,53835
643,324277
42032,25102
12618,27712
14215,16299
28650,15931
44243,478894
8019,7770
36584,24178
22479,228665
34363,10252302
5072,6728738
35483,4667024
4930,9361589
40861,2657
28697,24472
10015,55398
12615,3431
7811,43814
51790,428862
31011,8069828
7973,99107
10475,32542
45318,10818853
31127,852470
618,136251
9861,2
1703,9418327
36231,21484
37633,1885
20243,5129
17721,1
49477,395962
43352,13519844
5683,9593911
13994,105986
5767,77163
19853,375802
16969,149267
40846,10979
29773,13616
46977,40440
37284,5107
374,13496
12361,9742
51893,10579
35238,234225
7972,159760
2998,13586743
35853,11312
28903,4950
6127,80568
25110,293595
16165,23955
7857,5470
5863,119322
2265,4667024
15849,59264
5959,826584
51250,23299512
51219,77566
9597,14935
42990,63720
17525,62291
27396,140225
49202,77203
25110,28194
3472,7763
19357,3
366,168668
9654,68488
11020,19063
39210,9462795
21986,23940
3541,2767052
16575,11602
51090,25614492
28609,773951
36591,5297
5859,1371
50774,7736182
32004,17333319
2291,6334
24768,263050
7212,5107
43272,28351
14192,12938
17399,301082
33369,6288
15251,1330324
23086,16793
45155,9761778
23950,285092
26297,968
8019,186103
46115,95608
9654,45108
2437,7507825
1721,23513349
22349,4599
19845,10628
17053,1848
7948,18816603
28926,46661
10632,1381
46393,2282133
26559,5107
9153,8852
21599,92855
7850,136251
8204,170210
27194,11408650
41540,11870085
37081,7745
2066,5907
17405,1472878
35724,25735012
44243,19691
1458,1202
52056,67
21177,10335318
34421,25019
49279,68427
6567,40493
41113,6472451
22998,5346
45403,19286623
41188,5181
36322,1426
16569,46114
29502,32682
48731,42641
41483,10790290
19525,3
31981,2429135
14240,11870085
29125,18966322
36126,12555
30037,169875
14119,58345
33881,13366259
1904,4934
39186,30118
27011,13615258
29418,6931246
6847,18635016
25338,6689
4315,7126
5494,125404
3565,2156
21414,824204
6481,4009
28824,136251
23284,162898
4312,7869
17230,8074967
816,1885
17424,33
4004,8600
27729,22288
15642,5356
41694,5358
46559,18130
36852,469571
29806,4600
35198,42697
20996,169848
11031,77203
16274,612188
40587,13615
40317,10629
36956,77727
45260,7171637
19916,2956
29968,15745753
9993,17333223
33581,11870085
51885,18316089
14148,11127
28416,2156
7742,7763
32576,1934
21231,22628
5065,5971165
47024,249747
34173,5113
36434,22609317
27163,386286
31484,5
13207,7315573
38979,1215032
23428,5015
5863,4473
19525,1
21844,7613
361,141565
27645,169879
16984,2802316
3331,2666
3224,4948
52813,23093367
41757,17182126
38345,1736739
38617,8921
13736,37586
673,11768
33369,117251
11181,5996153
20775,9361589
1982,20821284
27769,13
24539,95747
21530,19486412
23791,11500217
48218,5907
32180,13103
45235,112292
7404,41219
39397,13496
43006,6909544
1413,170210
15429,72159
13795,31332
25840,14935
16176,128029
47545,1238684
40458,6
6170,5886881
3051,45101
27076,7171637
41679,667
28926,42156
23315,22875451
32298,15014
27613,347610
11272,86655
22219,18765
7633,43814
10288,2213661
1710,22557272
16879,22628
24973,2623
24216,790171
34670,375802
8395,15197
15625,2325825
42088,10567
25528,8664353
9067,19486412
17027,13496
42423,201342
19947,11918
13219,5907
13381,121749
30879,12444166
17559,5306
6876,547094
18332,10644930
30924,17802724
20067,7260188
2147,17704902
2493,30118
226,1554
15117,5
36029,34
36481,176892
44627,108077
17836,270805
768,168642
28218,16115612
26464,9662386
24615,129947
52726,1278752
28227,2657
28150,144974
36630,5113
31745,8517008
23632,49628
7152,9532
48830,4981
36308,5043
16789,15638
41995,40173
22873,5181
11927,28676
75,401876
5153,25816688
6303,83674
551,6366437
9309,228333
47106,10592
10236,59219
11603,13596166
45198,18405
14062,84151
3726,469571
46324,10644930
439,4671
2281,3412
33254,34504
36866,15839976
8503,52036
40696,26245850
39760,16902
48906,2767052
22233,62291
15380,106
32746,11408650
9381,13345975
36057,51737
2606,2903736
51604,561456
30998,10572
27908,65840
26054,56157
8345,41865
41744,67035
39834,6538757
25338,420297
17277,34541
7889,7882
40154,168642
43371,12812550
47972,13372690
50464,5470
27770,517188
18086,272895
37075,24800
32971,2865
14357,28541
41318,17950614
19847,128029
10141,34268
49154,16068905
45403,11227041
26236,113429
413,3869
25929,14497
43829,16056408
10855,95617
39144,11235712
42637,22917
37395,43641
47476,140225
13794,9791
37896,2767052
28891,12691
20844,5
40588,47989
46329,862041
35165,4618728
15377,6334
8107,159760
20996,19063
27891,7134201
15781,8429687
11782,256566
7735,89724
49970,62291
45837,84981
4558,1232
8959,14975
47545,6567017
32269,9969571
16953,37435
37571,60748
32889,910863
50811,1811543
23998,45100
11411,7061
226,95819
1479,199532
26603,6148028
25825,17332218
45742,25099
36481,13815
33568,10140661
900,485894
39831,22328
17474,7144
19826,3950967
2557,7144
8164,5360
6247,561909
8557,7942786
3174,19063
53340,1215032
4089,2213324
3878,375013
4686,153542
20650,27362503
1473,7244
28312,15751404
8943,2153405
23483,51496
30578,3591262
37953,345627
43773,1381
15339,130580
592,5060378
9577,24815
17404,11367726
19731,6900
27414,6969
40110,233649
22665,14748
31136,23453112
37953,100915
21268,186074
1031,15815333
4315,15931
25873,14935
4686,867650
8156,11870085
2392,28186
42969,18293427
567,6834410
10513,14069
9562,3682
41460,7402393
7908,18405
41017,2657
47246,10210
836,15790837
17180,3777732
1603,24583
13585,6469165
12688,5907
5501,155421
51346,41865
30809,227463
37503,149267
10050,47281
2063,1
1027,5759
22890,18775247
38233,5359
10029,164154
21936,3431
36852,2839
46919,1103
18968,76778
20503,4671
33032,698
19808,2657
19683,2122
11622,960
14549,375802
23160,12873
18657,3685
40868,6
27729,22285
12514,45032
47239,10975
2606,10611
4916,960
40963,1833852
502,10803121
22495,102324
13004,16690
20984,12067
30845,52367
2299,70401
15396,11297
29147,6185
52036,5759
6973,91475
5153,19103097
3772,10441
2763,6148028
41302,301736
2036,9791
26467,11857408
2493,136251
15390,6469165
8918,273511
12404,45032
37997,5359
39590,13047090
41802,68427
12535,13497818
37453,6514
18278,295649
19357,11735983
13807,5907
50255,1618
49414,18815695
46242,23772
13232,27398
35624,4667024
32167,18460392
3700,5960325
49009,6900
3631,121749
24963,475339
23708,18775247
32919,3301759
40528,227711
19213,25354
28101,1202
16800,1911
9672,77013
37973,7315573
13211,40440
20867,33
5016,7093952
18369,1934
7875,1381
33094,22628
38617,5886881
22938,2998
19121,9557
9156,233818
7928,14497
2112,37470
33254,6080337
16985,30119
29114,12957
26694,17689
37852,1953
27433,6514
10053,11206
30450,6656
11885,4929
19251,24
41284,33456
51005,18373
17117,474858
36490,7445
12457,119324
20819,12296
2044,13496
19251,77262
32560,4981
14930,24228353
42798,110391
11230,5907
32354,68487
26318,6193923
39971,3591262
12255,28703
1748,38990
41540,6334
41616,19089
21641,2767052
1603,168668
15238,136251
14688,9516
11735,34
8969,6751
3323,18293427
32604,11084145
22919,17332218
46087,147865
39833,122
33620,76248
48788,10664113
11413,958277
12893,21671
24394,923950
48907,9533378
6200,11387515
11814,32929
2496,5470
35329,119073
15145,7260188
9516,11
7846,21853621
36326,9593913
40096,77203
8833,27
22171,4406
24961,2657
33886,188572
21015,26023
52403,29581
13777,113436
8313,15881
23577,5821978
9473,2657
21641,15931
23538,1233478
32604,5297
3820,830
25825,16690
27663,5326
40167,16102004
1000,52588
46051,84369
47941,74532
28926,79885
27373,5129
24635,2165
31555,41865
12874,27712
2801,18007564
28269,3
18124,48855
17993,16151178
38705,16096514
28772,23604559
15495,58027
19868,27000
3745,10210
19680,46945
36935,28735
46559,138959
6926,24178
16252,7619057
28101,6837103
23947,7993
7972,370493
39669,128029
12334,5139
24615,92303
18935,113946
28336,1381
35092,3977
5303,7126
43025,49041
25045,7108001
50186,402045
18353,5064
9728,14082
11056,13644055
2059,341879
44512,13526165
5738,292408
33363,8337
14357,33507
52259,48855
42864,1953
26368,9328
8,153747
3749,16131032
36152,22290
13165,7260188
7711,12468
24635,7907803
24102,4325
9030,703292
21231,16101128
13249,5805
26069,12938
37809,26581
18930,11387515
14072,6148028
31015,332613
38175,3636
37639,99298
5603,11831
2493,2
17374,7669
22518,6185
2718,30555488
43760,60748
30943,8
48187,34897
41968,1371
31564,752900
4432,15507958
13585,24480276
9320,3858
46946,18668059
23221,9832370
44960,34484
44975,24213
31847,3636
19068,2429135
7485,2165
9858,43545
4142,15790842
11495,3
7903,28186
34654,53580
1294,18405
24086,561456
44243,12341557
40583,76865
10114,9376345
30932,10964
8551,17690
52618,17788401
51866,18635016
40360,84981
37848,12331767
38783,99561
11814,53580
9647,13630171
12246,22034
25603,51737
13132,3128411
16636,901680
9993,4671
9386,11254250
3803,12022079
1190,22571552
13667,370493
7609,64216
29615,15881
7903,6267237
21076,31231
3817,80616
26397,15881
280,460548
21004,270067
10855,460548
5118,10073
31256,21324
48821,18225810
31283,25
28489,9328
30097,667
2474,77203
12824,31456
2232,34506
46004,37435
28743,16331
4050,11989
30016,20426917
49109,6746018
34723,30016
20107,9659607
8368,17717
10546,136251
20914,3063499
5638,1934
37795,4865
16923,41804
28829,13497
1627,1618
20141,6693332
21131,12557
46242,7784
37357,119322
38760,11614718
7994,19543
10803,23995231
16487,22232
39550,3049
9755,7493
15590,7905092
26810,11
40167,252577
45899,24431
407,37435
10665,128940
23976,227865
11246,10569
6617,1617
27076,7677
7381,10979
307,14891
52032,11256979
26119,17324
6170,7190
25027,7262166
31980,108077
43512,7683254
34061,3591262
4085,68418
29553,703292
30835,119324
36115,5043
44986,19543
5663,2122
17277,13516846
6671,3367956
11835,4136
11921,2052
30539,561909
28657,32071
40182,17490
1657,2612
32067,11486
43863,88077
34755,1044355
8231,19543
10145,220969
23428,1622
11684,1
31376,12902549
17883,611298
4558,375802
23456,52036
2889,67
19244,18254
36866,18007564
24796,25489625
27662,7864437
15935,8127
44986,7784
46974,58098
22715,256008
42996,1934
8761,715834
11274,5
33040,7677
25818,199687
9914,789344
21982,2
37143,37442
21002,13497
43455,23692271
27211,92364
6006,13438524
32732,22642472
21437,16059
41318,7190
49109,64865
25093,17860739
28860,5907
31592,13158800
26170,100915
52223,9520360
2140,7763
15625,38447
49081,76664
23134,128029
4744,10572
25276,38709
19574,6892870
4233,9375
27027,4035
31982,1215032
46107,774001
50885,3579
8758,41865
1309,33917
3097,5
53060,5
27631,12985
1208,139463
20685,1842
4128,23692271
40588,9566
16380,2728527
22479,68429
22899,13538873
4730,865
1148,9717
41968,228665
11507,11741
10397,391729
16450,157076
4776,34
1321,4381
2383,32261
8559,18143977
50216,9938498
37973,13330603
18879,86321
16751,4934
27209,17690
11603,6
48632,20820994
20109,104734
31010,76679
35258,15755201
12361,2865
2112,8664353
34248,2657
11030,33926
15567,12220
15483,10037
5506,135479
27662,1
9692,8685612
47784,18050143
8448,24128
9597,26101
25048,252577
4672,47281
25526,12914
11916,6534
2140,2
11610,4407
9044,12499290
24310,8520610
46191,18143977
20143,29430012
10635,26101
31501,11125
8761,15513156
15846,968
14009,350
21690,156532
18241,10692
48297,536982
42032,78876
34151,285092
3631,84369
20357,157993
14242,4035
31759,27126
33597,292740
29828,10987
1478,1622
13165,14996
50023,9712
15767,47989
4567,3685
32023,34506
10582,2179276
18739,472331
51407,20575411
24254,9416
1608,12296
43760,1215032
49935,13586707
47278,1885
21409,10614
52383,113946
31199,1278752
52550,15241
41142,9969571
24953,17245
50999,32559
40615,1618
49232,23168817
43006,378
1986,33729
15018,6138
14057,15241
18612,460635
26496,21787
12829,5470
7889,561456
19683,32682
12874,16902
29304,15769
51790,2429135
14650,11330361
40098,8698
29940,44687
3705,35231
21856,22557272
10225,18135
52726,16304
8658,6604712
20172,4102763
9562,6262365
16617,6043849
1536,629
12982,32441
6499,7763
46670,19302
17948,7723542
53338,5470
439,43641
34601,4268157
2168,1379961
10288,69136
25743,10739
1339,703292
27219,11312
13302,25041504
29455,568099
42524,33
24559,100915
5217,11870085
44309,23453112
11706,428263
26318,15753740
17522,99561
2572,310612
41813,6977769
34755,2156
877,3591262
42823,10210
38555,24178
13010,425123
37639,2223324
33102,38447
42884,22693231
30924,6604712
15704,168668
29397,21326
34845,113435
19292,13262783
25977,45978
7357,530965
5755,5148
3227,21727
14745,5043
1925,13526165
6305,7937462
12146,8852
8651,3636
36249,43763
8543,2657
45623,8442457
13495,639864
15691,764347
22237,59960
36537,13230263
33176,1
21778,18428067
8968,4671
23927,24213
35848,23919
46676,428263
15021,407429
33600,153492
1561,1241
13211,17287028
20309,375013
24603,11588
36308,2839
3095,12374
27585,33458
25466,92057
45880,22551730
40476,470495
20562,6892870
19073,168642
12566,61975
35368,414999
37749,21
22874,21787
30180,18864
36097,485894
28130,29802
34051,17905709
48928,9822
9340,5470
40383,4935682
8770,77276
6215,3
32603,21
30761,191139
27337,5821978
46467,37781
19978,10909804
15718,68429
9181,277191
20355,252577
39378,17878931
10635,28635
16569,113946
13093,114345
16575,6334
6465,1617
4739,18774964
37733,1911
11206,227443
32541,6617928
6617,10365
3736,9370
17388,20910157
17866,10445208
3362,5060378
19808,105549
5129,32542
28220,40024
15935,2156
2016,10572
12250,43930
51365,321577
16410,6185
43540,99107
44459,11250053
34421,17707603
3907,14864
426,63461
19870,9589
47217,10534
2290,479415
1261,529626
11020,17303
17117,420297
18594,2657
13352,45978
20576,3008
12168,77203
6684,7604
29865,6882
23185,43641
52468,106131
16177,4381
15743,121749
23946,6314763
2954,13747
39170,2657
44395,370493
7226,5
19929,13206900
19533,22328
23538,6547188
38286,32258
26382,19561922
31544,157993
4934,1934
43356,99107
1862,6294
35993,478657
8672,100915
609,11870085
21829,4687
39029,16160797
13089,7203669
44370,7126
10897,968
12184,336245
6195,6310
1107,9598
8253,12127750
36630,52350
8569,472331
43347,14935
231,39542
6303,77390
24216,119073
33856,5739373
34626,4618728
36326,8235178
49983,2657
15258,7613
21499,5043
51535,8442457
10990,5
30610,3636
51782,960
3894,128029
8529,1582996
5393,4980
48126,335459
3580,11125
19301,3876
2410,402045
11854,113436
6968,3507
6215,42909
6671,7937843
12168,252577
21131,9416
22318,7967
30010,37442
45899,34494
18734,402093
50844,1953
11606,34
3194,1078
35368,23287179
19095,13526165
8891,9593
17952,14891
21745,50
43054,544891
40735,14995
10579,2165
11239,77390
16476,301736
24339,119322
44446,10104
42286,1466455
51780,23308084
35145,4980
5043,6609765
8962,7784
5117,7445
17010,13496
26529,368468
44135,6185
44859,61535
52788,6186357
46355,17332218
40776,16218778
11073,6339664
26467,22318578
35305,2998
18657,19351
45595,561456
3451,24963
9804,4667024
25206,10210
8180,9416
9710,5326
20851,6749
29281,136251
13004,432
41570,13083
17404,1103
7918,37781
8035,29868610
17958,5107
14443,83346
5928,682793
49853,20898019
52416,62291
1604,7144
7406,11566
36894,2956
2606,46199
46040,53580
17374,140077
26579,8442457
47411,34053
22034,24781
38067,29579
49279,45244
2722,22450859
2077,10664113
17768,251762
9710,703292
18235,13335037
11442,108229
51605,3273
10665,223462
14316,10210
38795,6752378
35983,22443261
38121,157993
9244,77142
38067,7672
37074,22522808
22953,34529
48905,10915
11135,21936809
40592,18405
20680,24770
16176,3008
27642,11561469
30350,5084
2077,33722
14549,18007564
3009,902
26793,6148028
14192,233093
11252,43889
1413,68487
10338,391729
23682,286957
26464,7797874
31083,21853621
14215,42038
17117,824204
7069,43924
19013,34
30098,13569581
10133,2153405
1208,7332
1294,2318271
1098,2017056
10670,5941033
30610,7864437
9377,8951
33363,7331435
47012,2199587
34096,1128437
4901,15985348
6200,31181
46051,1319
11652,32559
7867,9822
25099,72223
13095,6952
9663,11713
17559,5308
1008,6148028
6925,25103
46178,9579634
17501,4667024
4898,77156
6375,13588356
23182,12401556
25929,7562764
14003,252577
36115,1885
47166,4667024
3215,136251
8096,64860
12012,297673
12564,53625
16176,14935
15466,8619814
10619,2728527
37786,46199
17924,2637138
5948,6606456
2253,8442457
33147,12497
34355,104086
39960,11594257
27396,581409
11507,72159
44136,95617
8395,4929
49815,27362503
6919,10335308
6123,9590
1774,4948
24517,216422
23334,561909
20580,15931
22745,48328
3541,7763
35146,31122
10619,71811
5757,32085
49464,370493
12063,11387515
44089,922991
863,12391521
7907,280111
12471,15241
22171,6948436
4891,92303
49622,33676
9406,12637490
36326,8564935
9805,4979
17474,85301
24939,6310
19731,93797
9899,100915
10762,7315573
9600,8442457
6263,30120
18879,3466
40360,5805
31306,243308
34452,15753740
13352,375802
25379,2153405
1453,10847
14086,11299
52938,38709
396,7244
36726,485894
11274,518848
10376,31357
5334,2156
21177,1846
37727,5129
44441,372319
41460,7171637
31405,17288661
19238,9822
21006,248704
18650,6259
2276,5043
1889,10176
4233,77699
44951,5297
9597,2623
15132,13335037
37973,6751356
30180,138399
19213,47558
8435,1611656
14063,19063
1254,320
45935,15566
33355,18521
45119,18490
17213,4820
38087,347852
6308,6148028
34812,2318271
35143,62291
23303,3110
41805,4473
39530,2527900
8544,11138
9562,13895
42297,44186
1212,11127
29372,12663646
17948,33512
33890,19063
25518,136251
52718,6
16984,3777732
17739,270521
28067,24178
2185,9684523
40118,168668
47012,5971165
22424,902
47220,960
3492,4953
23185,7926
41618,122574
11885,5211
43821,130440
37367,231804
7701,822989
37790,17704903
43917,16793
51863,11512688
22046,62446
45712,11989
4265,533465
13432,11
16800,295
10211,48855
27209,80369
19283,5
2977,26023
4061,77203
52189,540020
38561,9777
9449,33
8273,25041504
32570,455373
51893,4625
15798,22609317
12318,5358
28397,1845
18353,12232938
52618,1953
28819,24583
50952,6427
18599,1934
21523,18505784
1899,14376
8209,62291
47382,168668
27076,26999
10150,14935
26203,5139
35982,7745
900,1381
22595,51113
10417,31335
39185,2623
30464,2890090
50817,99110
14943,48855
28093,11870085
40838,19631
13217,9791
48471,29396
24724,1381
37973,1845
31567,10374
1212,1078
14805,30119
9805,92517
47253,4143
53352,32435
1547,77203
38338,127459
25599,22608582
12855,10592
10633,769212
19493,2657
8061,18116
10907,18135
8640,381704
19497,5297
6263,5470
45050,24408
31766,22628
24499,307791
43002,13497818
16417,24178
5072,9822
23991,46306
18098,1838166
1547,24612118
13728,18131
15696,10975
9672,43945
39792,483445
35143,123933
25526,1617
48583,7747064
38555,46677
8468,4671
3850,1617
1190,10054335
416,6148028
30943,12127750
1000,10589
53030,21849362
13163,8908
32539,43758
9201,6604712
2261,1420
8233,3217221
26547,1316617
26547,793399
51432,11899
31982,6050298
29940,127586
8943,3467
5267,33457
28757,28541
14274,100915
34147,14050
37075,152662
8344,188572
20107,6289938
11714,9969571
36097,168668
40251,37470
6022,1885
47051,15749186
17022,23209927
19135,19063
32767,236093
42272,49436
18788,34
25045,556602
45233,2095
47671,1618
23135,7521400
5972,49465
43984,1846
47411,10644930
24460,6969
38299,48855
11026,18710190
1583,5907
28882,100915
18810,29906980
22440,12067
21530,69136
40127,53168
21599,91476
44243,455941
17010,12067
20675,571508
35132,29430013
11181,8709523
13228,9542259
42393,44688
23389,355190
4284,21745
14737,248482
18325,786256
8214,26999
5494,5211
31981,3407877
33555,9822
28992,6689
52393,3759
42983,13103
23376,12497
24788,139253
52010,45101
25962,249747
3846,43763
46771,9970042
22424,13835
39929,2429135
3610,662
17679,890
8550,381440
32835,10644930
27679,108077
17277,14064
13305,227443
37529,85431
12489,11334
37999,2767
13653,5060378
18673,17262203
52403,33507
5402,188572
20109,99107
9340,111126
49940,384597
3506,2187
14585,8600
14176,15717943
39580,6752378
12764,25111004
13538,136977
20775,10637766
14148,366522
35866,1885
48297,2767793
39792,3
35848,3636
24324,77767
31996,4836308
28489,18884
24768,10365
43068,22917
8143,4381
551,28921
23962,4381
42297,2623
24927,5470
17866,11
7867,1618
7907,28547
1798,2677
19683,7905092
22922,294613
46079,316845
2839,452157
28437,15881
12198,9594
33840,48757
27663,1078
12668,18373
5292,18116
34078,39662
19250,18373
11179,16131032
12533,32552
32084,254308
801,20897517
13716,13561164
5593,16299
2253,1
35854,4981
44305,2165
52741,20910157
